Type,Name,URL,CRC,Size
FILE,Sony - PlayStation Portable - Datfile (2683) (2023-03-16 09-40-31).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sony PlayStation Portable/Sony - PlayStation Portable - Datfile (2683) (2023-03-16 09-40-31).dat,843925083,935652
DIRECTORY,Philips CD-i,,,
FILE,Philips - CD-i - Datfile (1910) (2023-03-16 01-16-23).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Philips CD-i/Philips - CD-i - Datfile (1910) (2023-03-16 01-16-23).dat,426065059,1244781
DIRECTORY,Sega Chihiro,,,
FILE,Arcade - Sega - Chihiro - Datfile (18) (2021-01-08 16-58-30).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega Chihiro/Arcade - Sega - Chihiro - Datfile (18) (2021-01-08 16-58-30).dat,178082065,16921
DIRECTORY,Fujitsu FM Towns series,,,
FILE,Fujitsu - FM-Towns - Datfile (901) (2023-03-12 19-07-44).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Fujitsu FM Towns series/Fujitsu - FM-Towns - Datfile (901) (2023-03-12 19-07-44).dat,833177773,2597224
DIRECTORY,VM Labs NUON,,,
FILE,VM Labs - NUON - Datfile (9) (2023-03-09 17-17-27).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/VM Labs NUON/VM Labs - NUON - Datfile (9) (2023-03-09 17-17-27).dat,4144416421,3295
DIRECTORY,Sega Naomi,,,
FILE,Arcade - Sega - Naomi - Datfile (29) (2022-10-08 10-36-35).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega Naomi/Arcade - Sega - Naomi - Datfile (29) (2022-10-08 10-36-35).dat,640171089,27069
DIRECTORY,Nintendo Wii,,,
FILE,Nintendo - Wii - Datfile (3770) (2023-03-17 19-25-22).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Nintendo Wii/Nintendo - Wii - Datfile (3770) (2023-03-17 19-25-22).dat,499837806,1348921
DIRECTORY,Apple Macintosh - SBI Subchannels,,,
FILE,Apple - Macintosh - SBI Subchannels (2) (2022-10-10 09-37-12).zip,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Apple Macintosh - SBI Subchannels/Apple - Macintosh - SBI Subchannels (2) (2022-10-10 09-37-12).zip,1744522772,592
DIRECTORY,Sony PlayStation - SBI Subchannels,,,
FILE,Sony - PlayStation - SBI Subchannels (231) (2023-01-24 14-09-20).zip,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sony PlayStation - SBI Subchannels/Sony - PlayStation - SBI Subchannels (231) (2023-01-24 14-09-20).zip,2414841193,104950
DIRECTORY,Namco System 246,,,
FILE,Arcade - Namco - System 246 - Datfile (8) (2023-02-23 01-41-28).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Namco System 246/Arcade - Namco - System 246 - Datfile (8) (2023-02-23 01-41-28).dat,1346009985,3580
DIRECTORY,Mattel Fisher-Price iXL,,,
FILE,Mattel - Fisher-Price iXL - Datfile (26) (2022-08-08 19-33-02).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Mattel Fisher-Price iXL/Mattel - Fisher-Price iXL - Datfile (26) (2022-08-08 19-33-02).dat,2434121655,13255
DIRECTORY,Microsoft Xbox,,,
FILE,Microsoft - Xbox - Datfile (2582) (2023-03-16 20-38-11).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Microsoft Xbox/Microsoft - Xbox - Datfile (2582) (2023-03-16 20-38-11).dat,1035688582,894517
DIRECTORY,Commodore Amiga CDTV,,,
FILE,Commodore - Amiga CDTV - Datfile (54) (2022-09-08 02-54-07).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Commodore Amiga CDTV/Commodore - Amiga CDTV - Datfile (54) (2022-09-08 02-54-07).dat,2079111820,54728
DIRECTORY,Bandai Playdia Quick Interactive System,,,
FILE,Bandai - Playdia Quick Interactive System - Datfile (38) (2022-07-06 01-08-10).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Bandai Playdia Quick Interactive System/Bandai - Playdia Quick Interactive System - Datfile (38) (2022-07-06 01-08-10).dat,1688677462,30295
DIRECTORY,Photo CD,,,
FILE,Photo CD - Datfile (143) (2023-03-15 00-42-35).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Photo CD/Photo CD - Datfile (143) (2023-03-15 00-42-35).dat,3588808892,260352
DIRECTORY,IBM PC compatible,,,
FILE,IBM - PC compatible - Datfile (40066) (2023-03-17 23-26-52).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/IBM PC compatible/IBM - PC compatible - Datfile (40066) (2023-03-17 23-26-52).dat,723424806,32535681
DIRECTORY,TAB-Austria Quizard,,,
FILE,TAB-Austria - Quizard - Datfile (9) (2018-05-25 07-27-39).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/TAB-Austria Quizard/TAB-Austria - Quizard - Datfile (9) (2018-05-25 07-27-39).dat,605941091,4754
DIRECTORY,Bandai Pippin,,,
FILE,Bandai - Pippin - Datfile (23) (2022-12-17 19-08-25).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Bandai Pippin/Bandai - Pippin - Datfile (23) (2022-12-17 19-08-25).dat,2291224684,12444
DIRECTORY,IBM PC compatible - SBI Subchannels,,,
FILE,IBM - PC compatible - SBI Subchannels (1122) (2023-03-12 23-39-05).zip,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/IBM PC compatible - SBI Subchannels/IBM - PC compatible - SBI Subchannels (1122) (2023-03-12 23-39-05).zip,192589994,437760
DIRECTORY,NEC PC-98 series,,,
FILE,NEC - PC-98 series - Datfile (107) (2023-03-11 18-20-27).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/NEC PC-98 series/NEC - PC-98 series - Datfile (107) (2023-03-11 18-20-27).dat,426258024,231617
DIRECTORY,Sega Mega CD & Sega CD,,,
FILE,Sega - Mega CD & Sega CD - Datfile (540) (2023-03-04 22-39-02).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega Mega CD & Sega CD/Sega - Mega CD & Sega CD - Datfile (540) (2023-03-04 22-39-02).dat,3703971529,1591635
DIRECTORY,Sega Dreamcast,,,
FILE,Sega - Dreamcast - Datfile (1458) (2023-03-11 00-32-22).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega Dreamcast/Sega - Dreamcast - Datfile (1458) (2023-03-11 00-32-22).dat,2043668519,2515177
DIRECTORY,Panasonic 3DO Interactive Multiplayer,,,
FILE,Panasonic - 3DO Interactive Multiplayer - Datfile (627) (2023-03-13 00-01-40).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Panasonic 3DO Interactive Multiplayer/Panasonic - 3DO Interactive Multiplayer - Datfile (627) (2023-03-13 00-01-40).dat,1878133128,316121
DIRECTORY,Neo Geo CD,,,
FILE,SNK - Neo Geo CD - Datfile (111) (2022-09-23 17-55-26).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Neo Geo CD/SNK - Neo Geo CD - Datfile (111) (2022-09-23 17-55-26).dat,4048975959,700562
DIRECTORY,ZAPiT Games Game Wave Family Entertainment System,,,
FILE,ZAPiT Games - Game Wave Family Entertainment System - Datfile (16) (2021-10-06 20-53-45).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/ZAPiT Games Game Wave Family Entertainment System/ZAPiT Games - Game Wave Family Entertainment System - Datfile (16) (2021-10-06 20-53-45).dat,1289084593,5426
DIRECTORY,Pocket PC,,,
FILE,Pocket PC - Datfile (49) (2023-02-14 14-43-11).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Pocket PC/Pocket PC - Datfile (49) (2023-02-14 14-43-11).dat,2993397429,25971
DIRECTORY,Konami FireBeat,,,
FILE,Arcade - Konami - FireBeat - Datfile (8) (2019-04-06 16-58-55).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Konami FireBeat/Arcade - Konami - FireBeat - Datfile (8) (2019-04-06 16-58-55).dat,1337270461,3820
DIRECTORY,Commodore Amiga CD32,,,
FILE,Commodore - Amiga CD32 - Datfile (171) (2023-03-01 19-57-54).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Commodore Amiga CD32/Commodore - Amiga CD32 - Datfile (171) (2023-03-01 19-57-54).dat,1246198382,280527
DIRECTORY,Sega Naomi 2,,,
FILE,Arcade - Sega - Naomi 2 - Datfile (7) (2020-12-19 20-37-34).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega Naomi 2/Arcade - Sega - Naomi 2 - Datfile (7) (2020-12-19 20-37-34).dat,1469997933,6808
DIRECTORY,Sega RingEdge,,,
FILE,Arcade - Sega - RingEdge - Datfile (7) (2021-11-28 02-55-00).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega RingEdge/Arcade - Sega - RingEdge - Datfile (7) (2021-11-28 02-55-00).dat,3984315069,2919
DIRECTORY,Sharp X68000,,,
FILE,Sharp - X68000 - Datfile (28) (2022-07-24 18-42-32).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sharp X68000/Sharp - X68000 - Datfile (28) (2022-07-24 18-42-32).dat,2497449714,38977
DIRECTORY,NEC PC-FX & PC-FXGA,,,
FILE,NEC - PC-FX & PC-FXGA - Datfile (78) (2022-09-14 14-41-02).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/NEC PC-FX & PC-FXGA/NEC - PC-FX & PC-FXGA - Datfile (78) (2022-09-14 14-41-02).dat,2313708482,188016
DIRECTORY,Sega RingEdge 2,,,
FILE,Arcade - Sega - RingEdge 2 - Datfile (7) (2020-01-21 02-01-20).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega RingEdge 2/Arcade - Sega - RingEdge 2 - Datfile (7) (2020-01-21 02-01-20).dat,1532138000,2831
DIRECTORY,Microsoft Xbox - BIOS Images,,,
FILE,Microsoft - Xbox - BIOS Datfile (7) (2010-09-13).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Microsoft Xbox - BIOS Images/Microsoft - Xbox - BIOS Datfile (7) (2010-09-13).dat,1882690833,1795
DIRECTORY,Konami System 573,,,
FILE,Arcade - Konami - System 573 - Datfile (1) (2022-09-15 17-44-22).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Konami System 573/Arcade - Konami - System 573 - Datfile (1) (2022-09-15 17-44-22).dat,36952316,1233
DIRECTORY,Memorex Visual Information System,,,
FILE,Memorex - Visual Information System - Datfile (71) (2022-08-04 12-21-06).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Memorex Visual Information System/Memorex - Visual Information System - Datfile (71) (2022-08-04 12-21-06).dat,894135583,49967
DIRECTORY,Acorn Archimedes,,,
FILE,Acorn - Archimedes - Datfile (66) (2023-02-17 12-36-11).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Acorn Archimedes/Acorn - Archimedes - Datfile (66) (2023-02-17 12-36-11).dat,3586436518,45280
DIRECTORY,Nintendo GameCube,,,
FILE,Nintendo - GameCube - Datfile (1969) (2023-03-14 16-53-33).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Nintendo GameCube/Nintendo - GameCube - Datfile (1969) (2023-03-14 16-53-33).dat,2541429741,690066
DIRECTORY,Sega Lindbergh,,,
FILE,Arcade - Sega - Lindbergh - Datfile (12) (2022-09-27 15-27-52).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega Lindbergh/Arcade - Sega - Lindbergh - Datfile (12) (2022-09-27 15-27-52).dat,2087931147,4505
DIRECTORY,Sony PlayStation - BIOS Images,,,
FILE,Sony - PlayStation - BIOS Datfile (24) (2016-10-21).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sony PlayStation - BIOS Images/Sony - PlayStation - BIOS Datfile (24) (2016-10-21).dat,3937372151,5610
DIRECTORY,Sony PlayStation 2 - BIOS Images,,,
FILE,Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sony PlayStation 2 - BIOS Images/Sony - PlayStation 2 - BIOS Datfile (107) (2019-11-25).dat,3738604749,26019
DIRECTORY,VTech V.Flash & V.Smile Pro,,,
FILE,VTech - V.Flash & V.Smile Pro - Datfile (46) (2023-03-10 01-22-04).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/VTech V.Flash & V.Smile Pro/VTech - V.Flash & V.Smile Pro - Datfile (46) (2023-03-10 01-22-04).dat,2467908875,25875
DIRECTORY,Commodore Amiga CD,,,
FILE,Commodore - Amiga CD - Datfile (489) (2023-01-28 17-21-06).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Commodore Amiga CD/Commodore - Amiga CD - Datfile (489) (2023-01-28 17-21-06).dat,2442750762,291344
DIRECTORY,Sony PlayStation 3,,,
FILE,Sony - PlayStation 3 - Datfile (4260) (2023-03-17 23-56-25).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sony PlayStation 3/Sony - PlayStation 3 - Datfile (4260) (2023-03-17 23-56-25).dat,4147006593,1550620
DIRECTORY,Sega Prologue 21 Multimedia Karaoke System,,,
FILE,Sega - Prologue 21 - Datfile (30) (2021-10-04 19-45-04).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega Prologue 21 Multimedia Karaoke System/Sega - Prologue 21 - Datfile (30) (2021-10-04 19-45-04).dat,2858512140,178447
DIRECTORY,Incredible Technologies Eagle,,,
FILE,Incredible Technologies - Eagle - Datfile (5) (2018-09-19 09-32-59).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Incredible Technologies Eagle/Incredible Technologies - Eagle - Datfile (5) (2018-09-19 09-32-59).dat,1465651581,2923
DIRECTORY,Mattel HyperScan,,,
FILE,Mattel - HyperScan - Datfile (7) (2022-06-21 00-58-30).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Mattel HyperScan/Mattel - HyperScan - Datfile (7) (2022-06-21 00-58-30).dat,3615254742,3797
DIRECTORY,Sony PlayStation,,,
FILE,Sony - PlayStation - Datfile (10701) (2023-03-17 19-51-44).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sony PlayStation/Sony - PlayStation - Datfile (10701) (2023-03-17 19-51-44).dat,2652193998,12548171
DIRECTORY,Microsoft Xbox 360,,,
FILE,Microsoft - Xbox 360 - Datfile (3132) (2023-03-17 17-35-58).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Microsoft Xbox 360/Microsoft - Xbox 360 - Datfile (3132) (2023-03-17 17-35-58).dat,1747929085,1119130
DIRECTORY,Sega Saturn,,,
FILE,Sega - Saturn - Datfile (2356) (2023-03-16 01-21-42).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Sega Saturn/Sega - Saturn - Datfile (2356) (2023-03-16 01-21-42).dat,2091322222,5776657
DIRECTORY,Nintendo GameCube - BIOS Images,,,
FILE,Nintendo - GameCube - BIOS Datfile (16) (2021-09-18).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/Redump/Nintendo GameCube - BIOS Images/Nintendo - GameCube - BIOS Datfile (16) (2021-09-18).dat,1554148374,3762
