Type,Name,URL,CRC,Size
FILE,Bit Corporation Gamate - Manuals - Games (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Bit Corporation/Gamate/Manuals/Games/Bit Corporation Gamate - Manuals - Games/Bit Corporation Gamate - Manuals - Games (TOSEC-v2022-12-21_CM).dat,3412172339,3474
DIRECTORY,3DO,,,
DIRECTORY,3DO Interactive Multiplayer,,,
DIRECTORY,Catalogs,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Catalogs,,,
FILE,3DO 3DO Interactive Multiplayer - Catalogs (TOSEC-v2019-04-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Catalogs/3DO 3DO Interactive Multiplayer - Catalogs/3DO 3DO Interactive Multiplayer - Catalogs (TOSEC-v2019-04-22_CM).dat,2039050030,1840
DIRECTORY,Manuals,,,
DIRECTORY,Applications,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Manuals - Applications,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Applications (TOSEC-v2010-09-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Applications/3DO 3DO Interactive Multiplayer - Manuals - Applications/3DO 3DO Interactive Multiplayer - Manuals - Applications (TOSEC-v2010-09-05_CM).dat,179564821,901
DIRECTORY,Hardware,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Manuals - Hardware,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Hardware (TOSEC-v2013-11-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Hardware/3DO 3DO Interactive Multiplayer - Manuals - Hardware/3DO 3DO Interactive Multiplayer - Manuals - Hardware (TOSEC-v2013-11-07_CM).dat,813991113,2413
DIRECTORY,Samplers,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Manuals - Samplers,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Samplers (TOSEC-v2010-09-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Samplers/3DO 3DO Interactive Multiplayer - Manuals - Samplers/3DO 3DO Interactive Multiplayer - Manuals - Samplers (TOSEC-v2010-09-05_CM).dat,2111032496,2559
DIRECTORY,Multimedia,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Manuals - Multimedia,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Multimedia (TOSEC-v2010-09-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Multimedia/3DO 3DO Interactive Multiplayer - Manuals - Multimedia/3DO 3DO Interactive Multiplayer - Manuals - Multimedia (TOSEC-v2010-09-05_CM).dat,1951927991,7447
DIRECTORY,Educational,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Manuals - Educational,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Educational (TOSEC-v2010-09-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Educational/3DO 3DO Interactive Multiplayer - Manuals - Educational/3DO 3DO Interactive Multiplayer - Manuals - Educational (TOSEC-v2010-09-05_CM).dat,1289042563,2362
DIRECTORY,Games,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Manuals - Games,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Games (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Games/3DO 3DO Interactive Multiplayer - Manuals - Games/3DO 3DO Interactive Multiplayer - Manuals - Games (TOSEC-v2022-12-21_CM).dat,3861707698,42303
DIRECTORY,Adult,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Manuals - Adult,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Adult (TOSEC-v2010-09-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Adult/3DO 3DO Interactive Multiplayer - Manuals - Adult/3DO 3DO Interactive Multiplayer - Manuals - Adult (TOSEC-v2010-09-05_CM).dat,3104735775,944
DIRECTORY,Magazines,,,
DIRECTORY,Discovery 3DO (IT),,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Magazines - Discovery 3DO (IT),,,
FILE,3DO 3DO Interactive Multiplayer - Magazines - Discovery 3DO (IT) (TOSEC-v2019-04-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Magazines/Discovery 3DO (IT)/3DO 3DO Interactive Multiplayer - Magazines - Discovery 3DO (IT)/3DO 3DO Interactive Multiplayer - Magazines - Discovery 3DO (IT) (TOSEC-v2019-04-22_CM).dat,4010368159,942
DIRECTORY,3DO Magazine,,,
DIRECTORY,3DO 3DO Interactive Multiplayer - Magazines - 3DO Magazine,,,
FILE,3DO 3DO Interactive Multiplayer - Magazines - 3DO Magazine (TOSEC-v2019-04-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Magazines/3DO Magazine/3DO 3DO Interactive Multiplayer - Magazines - 3DO Magazine/3DO 3DO Interactive Multiplayer - Magazines - 3DO Magazine (TOSEC-v2019-04-22_CM).dat,1318576418,3940
DIRECTORY,Multi-format,,,
DIRECTORY,Comics,,,
DIRECTORY,Silent Hill,,,
DIRECTORY,Multi-format - Comics - Silent Hill,,,
FILE,Multi-format - Comics - Silent Hill (TOSEC-v2011-01-09_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Silent Hill/Multi-format - Comics - Silent Hill/Multi-format - Comics - Silent Hill (TOSEC-v2011-01-09_CM).dat,2812938561,7404
DIRECTORY,Space Ace (IT),,,
DIRECTORY,Multi-format - Comics - Space Ace (IT),,,
FILE,Multi-format - Comics - Space Ace (IT) (TOSEC-v2014-02-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Space Ace (IT)/Multi-format - Comics - Space Ace (IT)/Multi-format - Comics - Space Ace (IT) (TOSEC-v2014-02-01_CM).dat,3967873,2519
DIRECTORY,Resident Evil,,,
DIRECTORY,Multi-format - Comics - Resident Evil,,,
FILE,Multi-format - Comics - Resident Evil (TOSEC-v2011-01-09_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Resident Evil/Multi-format - Comics - Resident Evil/Multi-format - Comics - Resident Evil (TOSEC-v2011-01-09_CM).dat,23030584,6158
DIRECTORY,Beneath a Steel Sky (IT),,,
DIRECTORY,Multi-format - Comics - Beneath a Steel Sky (IT),,,
FILE,Multi-format - Comics - Beneath a Steel Sky (IT) (TOSEC-v2014-02-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Beneath a Steel Sky (IT)/Multi-format - Comics - Beneath a Steel Sky (IT)/Multi-format - Comics - Beneath a Steel Sky (IT) (TOSEC-v2014-02-01_CM).dat,2640698384,933
DIRECTORY,Doom,,,
DIRECTORY,Multi-format - Comics - Doom,,,
FILE,Multi-format - Comics - Doom (TOSEC-v2012-12-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Doom/Multi-format - Comics - Doom/Multi-format - Comics - Doom (TOSEC-v2012-12-25_CM).dat,1599573239,863
DIRECTORY,Rival Schools,,,
DIRECTORY,Multi-format - Comics - Rival Schools,,,
FILE,Multi-format - Comics - Rival Schools (TOSEC-v2011-03-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Rival Schools/Multi-format - Comics - Rival Schools/Multi-format - Comics - Rival Schools (TOSEC-v2011-03-27_CM).dat,904254563,1281
DIRECTORY,Perfect Dark,,,
DIRECTORY,Multi-format - Comics - Perfect Dark,,,
FILE,Multi-format - Comics - Perfect Dark (TOSEC-v2011-01-09_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Perfect Dark/Multi-format - Comics - Perfect Dark/Multi-format - Comics - Perfect Dark (TOSEC-v2011-01-09_CM).dat,2093621759,2551
DIRECTORY,Load Runner,,,
DIRECTORY,Multi-format - Comics - Load Runner,,,
FILE,Multi-format - Comics - Load Runner (TOSEC-v2017-07-28_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Load Runner/Multi-format - Comics - Load Runner/Multi-format - Comics - Load Runner (TOSEC-v2017-07-28_CM).dat,369044923,1710
DIRECTORY,Street Fighter,,,
DIRECTORY,Multi-format - Comics - Street Fighter,,,
FILE,Multi-format - Comics - Street Fighter (TOSEC-v2014-02-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Street Fighter/Multi-format - Comics - Street Fighter/Multi-format - Comics - Street Fighter (TOSEC-v2014-02-01_CM).dat,375567903,971
DIRECTORY,"New Science Fair Story of Electronics, The",,,
DIRECTORY,"Multi-format - Comics - New Science Fair Story of Electronics, The",,,
FILE,"Multi-format - Comics - New Science Fair Story of Electronics, The (TOSEC-v2011-03-27_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/New Science Fair Story of Electronics, The/Multi-format - Comics - New Science Fair Story of Electronics, The/Multi-format - Comics - New Science Fair Story of Electronics, The (TOSEC-v2011-03-27_CM).dat",2051762274,1643
DIRECTORY,Max Payne 3,,,
DIRECTORY,Multi-format - Comics - Max Payne 3,,,
FILE,Multi-format - Comics - Max Payne 3 (TOSEC-v2012-12-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Max Payne 3/Multi-format - Comics - Max Payne 3/Multi-format - Comics - Max Payne 3 (TOSEC-v2012-12-25_CM).dat,2413459340,1622
DIRECTORY,Mirror's Edge,,,
DIRECTORY,Multi-format - Comics - Mirror's Edge,,,
FILE,Multi-format - Comics - Mirror's Edge (TOSEC-v2011-01-09_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Mirror's Edge/Multi-format - Comics - Mirror's Edge/Multi-format - Comics - Mirror's Edge (TOSEC-v2011-01-09_CM).dat,2513900864,2535
DIRECTORY,Devil May Cry,,,
DIRECTORY,Multi-format - Comics - Devil May Cry,,,
FILE,Multi-format - Comics - Devil May Cry (TOSEC-v2011-01-09_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Comics/Devil May Cry/Multi-format - Comics - Devil May Cry/Multi-format - Comics - Devil May Cry (TOSEC-v2011-01-09_CM).dat,3140718300,1865
DIRECTORY,Artbooks,,,
DIRECTORY,Girls of Anime (US),,,
DIRECTORY,Multi-format - Comics - Girls of Anime (US),,,
FILE,Multi-format - Comics - Girls of Anime (US) (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Artbooks/Girls of Anime (US)/Multi-format - Comics - Girls of Anime (US)/Multi-format - Comics - Girls of Anime (US) (TOSEC-v2022-12-21_CM).dat,1634953012,891
DIRECTORY,Multi-format - Artbooks,,,
FILE,Multi-format - Artbooks (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Artbooks/Multi-format - Artbooks/Multi-format - Artbooks (TOSEC-v2022-12-21_CM).dat,1334349282,26257
DIRECTORY,Girls of Gaming (US),,,
DIRECTORY,Multi-format - Comics - Girls of Gaming (US),,,
FILE,Multi-format - Comics - Girls of Gaming (US) (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Artbooks/Girls of Gaming (US)/Multi-format - Comics - Girls of Gaming (US)/Multi-format - Comics - Girls of Gaming (US) (TOSEC-v2022-12-21_CM).dat,1501133624,4945
DIRECTORY,Catalogs,,,
DIRECTORY,Multi-format - Catalogs,,,
FILE,Multi-format - Catalogs (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Catalogs/Multi-format - Catalogs/Multi-format - Catalogs (TOSEC-v2022-12-21_CM).dat,2925387131,19422
DIRECTORY,Commercials,,,
DIRECTORY,Games,,,
DIRECTORY,Multi-format - Commercials - Games,,,
FILE,Multi-format - Commercials - Games (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Commercials/Games/Multi-format - Commercials - Games/Multi-format - Commercials - Games (TOSEC-v2022-12-21_CM).dat,1548676817,1194
DIRECTORY,Books,,,
DIRECTORY,Multi-format - Books,,,
FILE,Multi-format - Books (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Books/Multi-format - Books/Multi-format - Books (TOSEC-v2022-12-21_CM).dat,1704659011,45235
DIRECTORY,Newsletters,,,
DIRECTORY,"New Zork Times, The",,,
DIRECTORY,"Multi-format - Newsletters - New Zork Times, The",,,
FILE,"Multi-format - Newsletters - New Zork Times, The (TOSEC-v2011-03-20_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Newsletters/New Zork Times, The/Multi-format - Newsletters - New Zork Times, The/Multi-format - Newsletters - New Zork Times, The (TOSEC-v2011-03-20_CM).dat",3434800658,10040
DIRECTORY,Manuals,,,
DIRECTORY,Games,,,
DIRECTORY,Multi-format - Manuals - Games,,,
FILE,Multi-format - Manuals - Games (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Manuals/Games/Multi-format - Manuals - Games/Multi-format - Manuals - Games (TOSEC-v2022-12-21_CM).dat,2328928335,95642
DIRECTORY,Video,,,
DIRECTORY,Multi-format - Video,,,
FILE,Multi-format - Video (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Video/Multi-format - Video/Multi-format - Video (TOSEC-v2022-12-21_CM).dat,3107725422,17764
DIRECTORY,TV Shows,,,
DIRECTORY,Wordwide Gaming,,,
DIRECTORY,Multi-format - TV Shows - Wordwide Gaming,,,
FILE,Multi-format - TV Shows - Wordwide Gaming (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Shows/Wordwide Gaming/Multi-format - TV Shows - Wordwide Gaming/Multi-format - TV Shows - Wordwide Gaming (TOSEC-v2022-12-21_CM).dat,4032654593,5069
DIRECTORY,Game Guides,,,
DIRECTORY,Multi-format - Game Guides,,,
FILE,Multi-format - Game Guides (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/Game Guides/Multi-format - Game Guides/Multi-format - Game Guides (TOSEC-v2022-12-21_CM).dat,2624138190,315574
DIRECTORY,TV Series,,,
DIRECTORY,Rise of the Video Game,,,
DIRECTORY,Multi-format - TV Series - Rise of the Video Game,,,
FILE,Multi-format - TV Series - Rise of the Video Game (TOSEC-v2012-12-31_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Rise of the Video Game/Multi-format - TV Series - Rise of the Video Game/Multi-format - TV Series - Rise of the Video Game (TOSEC-v2012-12-31_CM).dat,2058845783,2474
DIRECTORY,High Score (US),,,
DIRECTORY,Multi-format - TV Series - High Score (US),,,
FILE,Multi-format - TV Series - High Score (US) (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/High Score (US)/Multi-format - TV Series - High Score (US)/Multi-format - TV Series - High Score (US) (TOSEC-v2022-12-21_CM).dat,3628511774,2419
DIRECTORY,Life on the Internet,,,
DIRECTORY,Multi-format - TV Series - Life on the Internet,,,
FILE,Multi-format - TV Series - Life on the Internet (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Life on the Internet/Multi-format - TV Series - Life on the Internet/Multi-format - TV Series - Life on the Internet (TOSEC-v2022-12-21_CM).dat,422137828,5779
DIRECTORY,History of the BBS,,,
DIRECTORY,Multi-format - TV Series - History of the BBS,,,
FILE,Multi-format - TV Series - History of the BBS (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/History of the BBS/Multi-format - TV Series - History of the BBS/Multi-format - TV Series - History of the BBS (TOSEC-v2022-12-21_CM).dat,3071148128,3889
DIRECTORY,Top 100 Video Games of All Time (US),,,
DIRECTORY,Multi-format - TV Series - Top 100 Video Games of All Time (US),,,
FILE,Multi-format - TV Series - Top 100 Video Games of All Time (US) (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Top 100 Video Games of All Time (US)/Multi-format - TV Series - Top 100 Video Games of All Time (US)/Multi-format - TV Series - Top 100 Video Games of All Time (US) (TOSEC-v2022-12-21_CM).dat,1826710966,2479
DIRECTORY,"Machine that Changed the World, The",,,
DIRECTORY,"Multi-format - TV Series - Machine that Changed the World, The",,,
FILE,"Multi-format - TV Series - Machine that Changed the World, The (TOSEC-v2022-12-21_CM).dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Machine that Changed the World, The/Multi-format - TV Series - Machine that Changed the World, The/Multi-format - TV Series - Machine that Changed the World, The (TOSEC-v2022-12-21_CM).dat",1595692312,2861
DIRECTORY,Nerds 2.0.1,,,
DIRECTORY,A Brief History of the Internet,,,
DIRECTORY,Multi-format - TV Series - Nerds 2.0.1 - A Brief History of the Internet,,,
FILE,Multi-format - TV Series - Nerds 2.0.1 - A Brief History of the Internet (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Nerds 2.0.1/A Brief History of the Internet/Multi-format - TV Series - Nerds 2.0.1 - A Brief History of the Internet/Multi-format - TV Series - Nerds 2.0.1 - A Brief History of the Internet (TOSEC-v2022-12-21_CM).dat,1847954088,2080
DIRECTORY,Reset the Unauthorized Guide to Video Games,,,
DIRECTORY,Multi-format - TV Series - Reset the Unauthorized Guide to Video Games,,,
FILE,Multi-format - TV Series - Reset the Unauthorized Guide to Video Games (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Reset the Unauthorized Guide to Video Games/Multi-format - TV Series - Reset the Unauthorized Guide to Video Games/Multi-format - TV Series - Reset the Unauthorized Guide to Video Games (TOSEC-v2022-12-21_CM).dat,1963347065,5838
DIRECTORY,Bits and Bytes,,,
DIRECTORY,Multi-format - TV Series - Bits and Bytes,,,
FILE,Multi-format - TV Series - Bits and Bytes (TOSEC-v2013-04-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Bits and Bytes/Multi-format - TV Series - Bits and Bytes/Multi-format - TV Series - Bits and Bytes (TOSEC-v2013-04-07_CM).dat,2153500106,5834
DIRECTORY,Micro Live,,,
DIRECTORY,Multi-format - TV Series - Micro Live,,,
FILE,Multi-format - TV Series - Micro Live (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Micro Live/Multi-format - TV Series - Micro Live/Multi-format - TV Series - Micro Live (TOSEC-v2022-12-21_CM).dat,3438526662,9416
DIRECTORY,Making the Most of the Micro,,,
DIRECTORY,Multi-format - TV Series - Making the Most of the Micro,,,
FILE,Multi-format - TV Series - Making the Most of the Micro (TOSEC-v2013-04-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Making the Most of the Micro/Multi-format - TV Series - Making the Most of the Micro/Multi-format - TV Series - Making the Most of the Micro (TOSEC-v2013-04-07_CM).dat,2540460337,4761
DIRECTORY,Bits (GB),,,
DIRECTORY,Multi-format - TV Series - Bits (GB),,,
FILE,Multi-format - TV Series - Bits (GB) (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-PIX/Multi-format/TV Series/Bits (GB)/Multi-format - TV Series - Bits (GB)/Multi-format - TV Series - Bits (GB) (TOSEC-v2022-12-21_CM).dat,2637600402,4351
DIRECTORY,Icons,,,
DIRECTORY,Multi-format - TV Series - Icons,,,
