Type,Name,URL,CRC,Size
FILE,Bandai Pippin @World & Pippin Atmark - Applications.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Bandai/Pippin @World & Pippin Atmark/Applications/Bandai Pippin @World & Pippin Atmark - Applications.dat,200350138,7421
DIRECTORY,Multimedia,,,
FILE,Bandai Pippin @World & Pippin Atmark - Multimedia.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Bandai/Pippin @World & Pippin Atmark/Multimedia/Bandai Pippin @World & Pippin Atmark - Multimedia.dat,4245477630,1181
DIRECTORY,Incredible Technologies,,,
DIRECTORY,Eagle,,,
DIRECTORY,CD,,,
DIRECTORY,Games,,,
FILE,Incredible Technologies Eagle - CD - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Incredible Technologies/Eagle/CD/Games/Incredible Technologies Eagle - CD - Games.dat,2166442846,1397
DIRECTORY,NEC,,,
DIRECTORY,PC-FXGA,,,
DIRECTORY,Firmware,,,
FILE,NEC PC-FXGA - Firmware.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-FXGA/Firmware/NEC PC-FXGA - Firmware.dat,839223671,1118
DIRECTORY,Games,,,
FILE,NEC PC-FXGA - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-FXGA/Games/NEC PC-FXGA - Games.dat,1496949010,3134
DIRECTORY,PC-FX,,,
DIRECTORY,Firmware,,,
FILE,NEC PC-FX - Firmware.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-FX/Firmware/NEC PC-FX - Firmware.dat,2514339627,1129
DIRECTORY,Games,,,
FILE,NEC PC-FX - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-FX/Games/NEC PC-FX - Games.dat,2348594062,53162
DIRECTORY,PC-Engine CD & TurboGrafx-16 CD,,,
DIRECTORY,Homebrew,,,
DIRECTORY,Games,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Homebrew/Games/NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games.dat,1838043622,988
DIRECTORY,Educational,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Educational.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Educational/NEC PC-Engine CD & TurboGrafx-16 CD - Educational.dat,1973998008,2696
DIRECTORY,Samplers,,,
DIRECTORY,[IMG],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [IMG].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Samplers/[IMG]/NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [IMG].dat,2011119775,8776
DIRECTORY,[BIN],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [BIN].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Samplers/[BIN]/NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [BIN].dat,3460374429,1100
DIRECTORY,Applications,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Applications.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Applications/NEC PC-Engine CD & TurboGrafx-16 CD - Applications.dat,3313386921,1625
DIRECTORY,Games,,,
DIRECTORY,[IMG],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Games - [IMG].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Games/[IMG]/NEC PC-Engine CD & TurboGrafx-16 CD - Games - [IMG].dat,2899274763,374723
DIRECTORY,[ISO],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Games - [ISO].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Games/[ISO]/NEC PC-Engine CD & TurboGrafx-16 CD - Games - [ISO].dat,1530369953,1117
DIRECTORY,[BIN],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Games - [BIN].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Games/[BIN]/NEC PC-Engine CD & TurboGrafx-16 CD - Games - [BIN].dat,1582638953,4038
DIRECTORY,Multimedia,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Multimedia.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Multimedia/NEC PC-Engine CD & TurboGrafx-16 CD - Multimedia.dat,2643290583,11143
DIRECTORY,Compilations,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Compilations.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Compilations/NEC PC-Engine CD & TurboGrafx-16 CD - Compilations.dat,1530654183,3332
DIRECTORY,Tomy,,,
DIRECTORY,KISS-Site,,,
DIRECTORY,Games,,,
FILE,Tomy KISS-Site - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Tomy/KISS-Site/Games/Tomy KISS-Site - Games.dat,2194905335,12287
DIRECTORY,Memorex,,,
DIRECTORY,Video Information System,,,
DIRECTORY,Educational,,,
FILE,Memorex Video Information System - Educational.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Memorex/Video Information System/Educational/Memorex Video Information System - Educational.dat,2456487461,25744
DIRECTORY,Samplers,,,
FILE,Memorex Video Information System - Samplers.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Memorex/Video Information System/Samplers/Memorex Video Information System - Samplers.dat,1594222576,1024
DIRECTORY,Games,,,
FILE,Memorex Video Information System - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Memorex/Video Information System/Games/Memorex Video Information System - Games.dat,545189590,3150
DIRECTORY,Multimedia,,,
FILE,Memorex Video Information System - Multimedia.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Memorex/Video Information System/Multimedia/Memorex Video Information System - Multimedia.dat,342790045,16242
DIRECTORY,Sega,,,
DIRECTORY,Saturn,,,
DIRECTORY,Bonus Discs,,,
FILE,Sega Saturn - Bonus Discs.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/Saturn/Bonus Discs/Sega Saturn - Bonus Discs.dat,2438229305,8567
DIRECTORY,Homebrew,,,
DIRECTORY,Games,,,
DIRECTORY,[ISO],,,
FILE,Sega Saturn - Homebrew - Games - [ISO].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/Saturn/Homebrew/Games/[ISO]/Sega Saturn - Homebrew - Games - [ISO].dat,2353084728,5113
DIRECTORY,Firmware,,,
FILE,Sega Saturn - Firmware.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/Saturn/Firmware/Sega Saturn - Firmware.dat,1743246021,3974
DIRECTORY,Samplers,,,
FILE,Sega Saturn - Samplers.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/Saturn/Samplers/Sega Saturn - Samplers.dat,1449719804,66412
DIRECTORY,Applications,,,
FILE,Sega Saturn - Applications.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/Saturn/Applications/Sega Saturn - Applications.dat,3596719564,1618
DIRECTORY,Games,,,
DIRECTORY,[ISO],,,
FILE,Sega Saturn - Games - [ISO].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/Saturn/Games/[ISO]/Sega Saturn - Games - [ISO].dat,2018242261,1636450
DIRECTORY,[BIN],,,
FILE,Sega Saturn - Games - [BIN].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/Saturn/Games/[BIN]/Sega Saturn - Games - [BIN].dat,3272525567,24157
DIRECTORY,Multimedia,,,
FILE,Sega Saturn - Multimedia.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/Saturn/Multimedia/Sega Saturn - Multimedia.dat,3913340216,22982
DIRECTORY,32X,,,
DIRECTORY,CD,,,
DIRECTORY,Games,,,
DIRECTORY,[BIN-CUE],,,
FILE,Sega 32X - CD - Games - [BIN-CUE].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/32X/CD/Games/[BIN-CUE]/Sega 32X - CD - Games - [BIN-CUE].dat,1404127209,1020
DIRECTORY,[IMG],,,
FILE,Sega 32X - CD - Games - [IMG].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/32X/CD/Games/[IMG]/Sega 32X - CD - Games - [IMG].dat,2863542544,15653
DIRECTORY,[ISO],,,
FILE,Sega 32X - CD - Games - [ISO].dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/32X/CD/Games/[ISO]/Sega 32X - CD - Games - [ISO].dat,439940097,15184
DIRECTORY,NAOMI 2,,,
DIRECTORY,Games,,,
FILE,Sega NAOMI 2 - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-ISO/Sega/NAOMI 2/Games/Sega NAOMI 2 - Games.dat,1116910752,14268
DIRECTORY,Dreamcast,,,
DIRECTORY,Homebrew,,,
