Type,Name,URL,CRC,Size
FILE,3DO 3DO Interactive Multiplayer - Manuals - Multimedia.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Multimedia/3DO 3DO Interactive Multiplayer - Manuals - Multimedia.dat,1951927991,7447
DIRECTORY,Educational,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Educational.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Educational/3DO 3DO Interactive Multiplayer - Manuals - Educational.dat,1289042563,2362
DIRECTORY,Games,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Games/3DO 3DO Interactive Multiplayer - Manuals - Games.dat,3861707698,42303
DIRECTORY,Adult,,,
FILE,3DO 3DO Interactive Multiplayer - Manuals - Adult.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Manuals/Adult/3DO 3DO Interactive Multiplayer - Manuals - Adult.dat,3104735775,944
DIRECTORY,Magazines,,,
DIRECTORY,Discovery 3DO (IT),,,
FILE,3DO 3DO Interactive Multiplayer - Magazines - Discovery 3DO (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Magazines/Discovery 3DO (IT)/3DO 3DO Interactive Multiplayer - Magazines - Discovery 3DO (IT).dat,4010368159,942
DIRECTORY,3DO Magazine,,,
FILE,3DO 3DO Interactive Multiplayer - Magazines - 3DO Magazine.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/3DO/3DO Interactive Multiplayer/Magazines/3DO Magazine/3DO 3DO Interactive Multiplayer - Magazines - 3DO Magazine.dat,1318576418,3940
DIRECTORY,Multi-format,,,
DIRECTORY,Comics,,,
DIRECTORY,Silent Hill,,,
FILE,Multi-format - Comics - Silent Hill.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Silent Hill/Multi-format - Comics - Silent Hill.dat,2812938561,7404
DIRECTORY,Space Ace (IT),,,
FILE,Multi-format - Comics - Space Ace (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Space Ace (IT)/Multi-format - Comics - Space Ace (IT).dat,3967873,2519
DIRECTORY,Resident Evil,,,
FILE,Multi-format - Comics - Resident Evil.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Resident Evil/Multi-format - Comics - Resident Evil.dat,23030584,6158
DIRECTORY,Beneath a Steel Sky (IT),,,
FILE,Multi-format - Comics - Beneath a Steel Sky (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Beneath a Steel Sky (IT)/Multi-format - Comics - Beneath a Steel Sky (IT).dat,2640698384,933
DIRECTORY,Doom,,,
FILE,Multi-format - Comics - Doom.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Doom/Multi-format - Comics - Doom.dat,1599573239,863
DIRECTORY,Rival Schools,,,
FILE,Multi-format - Comics - Rival Schools.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Rival Schools/Multi-format - Comics - Rival Schools.dat,904254563,1281
DIRECTORY,Perfect Dark,,,
FILE,Multi-format - Comics - Perfect Dark.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Perfect Dark/Multi-format - Comics - Perfect Dark.dat,2093621759,2551
DIRECTORY,Load Runner,,,
FILE,Multi-format - Comics - Load Runner.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Load Runner/Multi-format - Comics - Load Runner.dat,369044923,1710
DIRECTORY,Street Fighter,,,
FILE,Multi-format - Comics - Street Fighter.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Street Fighter/Multi-format - Comics - Street Fighter.dat,375567903,971
DIRECTORY,"New Science Fair Story of Electronics, The",,,
FILE,"Multi-format - Comics - New Science Fair Story of Electronics, The.dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/New Science Fair Story of Electronics, The/Multi-format - Comics - New Science Fair Story of Electronics, The.dat",2051762274,1643
DIRECTORY,Max Payne 3,,,
FILE,Multi-format - Comics - Max Payne 3.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Max Payne 3/Multi-format - Comics - Max Payne 3.dat,2413459340,1622
DIRECTORY,Mirror's Edge,,,
FILE,Multi-format - Comics - Mirror's Edge.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Mirror's Edge/Multi-format - Comics - Mirror's Edge.dat,2513900864,2535
DIRECTORY,Devil May Cry,,,
FILE,Multi-format - Comics - Devil May Cry.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Comics/Devil May Cry/Multi-format - Comics - Devil May Cry.dat,3140718300,1865
DIRECTORY,Artbooks,,,
DIRECTORY,Girls of Anime (US),,,
FILE,Multi-format - Comics - Girls of Anime (US).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Artbooks/Girls of Anime (US)/Multi-format - Comics - Girls of Anime (US).dat,1634953012,891
FILE,Multi-format - Artbooks.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Artbooks/Multi-format - Artbooks.dat,1334349282,26257
DIRECTORY,Girls of Gaming (US),,,
FILE,Multi-format - Comics - Girls of Gaming (US).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Artbooks/Girls of Gaming (US)/Multi-format - Comics - Girls of Gaming (US).dat,1501133624,4945
DIRECTORY,Catalogs,,,
FILE,Multi-format - Catalogs.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Catalogs/Multi-format - Catalogs.dat,2925387131,19422
DIRECTORY,Commercials,,,
DIRECTORY,Games,,,
FILE,Multi-format - Commercials - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Commercials/Games/Multi-format - Commercials - Games.dat,1548676817,1194
DIRECTORY,Books,,,
FILE,Multi-format - Books.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Books/Multi-format - Books.dat,1704659011,45235
DIRECTORY,Newsletters,,,
DIRECTORY,"New Zork Times, The",,,
FILE,"Multi-format - Newsletters - New Zork Times, The.dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Newsletters/New Zork Times, The/Multi-format - Newsletters - New Zork Times, The.dat",3434800658,10040
DIRECTORY,Manuals,,,
DIRECTORY,Games,,,
FILE,Multi-format - Manuals - Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Manuals/Games/Multi-format - Manuals - Games.dat,2328928335,95642
DIRECTORY,Video,,,
FILE,Multi-format - Video.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Video/Multi-format - Video.dat,3107725422,17764
DIRECTORY,TV Shows,,,
DIRECTORY,Wordwide Gaming,,,
FILE,Multi-format - TV Shows - Wordwide Gaming.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Shows/Wordwide Gaming/Multi-format - TV Shows - Wordwide Gaming.dat,4032654593,5069
DIRECTORY,Game Guides,,,
FILE,Multi-format - Game Guides.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Game Guides/Multi-format - Game Guides.dat,2624138190,315574
DIRECTORY,TV Series,,,
DIRECTORY,Rise of the Video Game,,,
FILE,Multi-format - TV Series - Rise of the Video Game.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Rise of the Video Game/Multi-format - TV Series - Rise of the Video Game.dat,2058845783,2474
DIRECTORY,High Score (US),,,
FILE,Multi-format - TV Series - High Score (US).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/High Score (US)/Multi-format - TV Series - High Score (US).dat,3628511774,2419
DIRECTORY,Life on the Internet,,,
FILE,Multi-format - TV Series - Life on the Internet.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Life on the Internet/Multi-format - TV Series - Life on the Internet.dat,422137828,5779
DIRECTORY,History of the BBS,,,
FILE,Multi-format - TV Series - History of the BBS.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/History of the BBS/Multi-format - TV Series - History of the BBS.dat,3071148128,3889
DIRECTORY,Top 100 Video Games of All Time (US),,,
FILE,Multi-format - TV Series - Top 100 Video Games of All Time (US).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Top 100 Video Games of All Time (US)/Multi-format - TV Series - Top 100 Video Games of All Time (US).dat,1826710966,2479
DIRECTORY,"Machine that Changed the World, The",,,
FILE,"Multi-format - TV Series - Machine that Changed the World, The.dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Machine that Changed the World, The/Multi-format - TV Series - Machine that Changed the World, The.dat",1595692312,2861
DIRECTORY,Nerds 2.0.1,,,
DIRECTORY,A Brief History of the Internet,,,
FILE,Multi-format - TV Series - Nerds 2.0.1 - A Brief History of the Internet.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Nerds 2.0.1/A Brief History of the Internet/Multi-format - TV Series - Nerds 2.0.1 - A Brief History of the Internet.dat,1847954088,2080
DIRECTORY,Reset the Unauthorized Guide to Video Games,,,
FILE,Multi-format - TV Series - Reset the Unauthorized Guide to Video Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Reset the Unauthorized Guide to Video Games/Multi-format - TV Series - Reset the Unauthorized Guide to Video Games.dat,1963347065,5838
DIRECTORY,Bits and Bytes,,,
FILE,Multi-format - TV Series - Bits and Bytes.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Bits and Bytes/Multi-format - TV Series - Bits and Bytes.dat,2153500106,5834
DIRECTORY,Micro Live,,,
FILE,Multi-format - TV Series - Micro Live.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Micro Live/Multi-format - TV Series - Micro Live.dat,3438526662,9416
DIRECTORY,Making the Most of the Micro,,,
FILE,Multi-format - TV Series - Making the Most of the Micro.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Making the Most of the Micro/Multi-format - TV Series - Making the Most of the Micro.dat,2540460337,4761
DIRECTORY,Bits (GB),,,
FILE,Multi-format - TV Series - Bits (GB).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Bits (GB)/Multi-format - TV Series - Bits (GB).dat,2637600402,4351
DIRECTORY,Icons,,,
FILE,Multi-format - TV Series - Icons.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Icons/Multi-format - TV Series - Icons.dat,3378549155,7004
DIRECTORY,"Computer Programme, The",,,
FILE,"Multi-format - TV Series - Computer Programme, The.dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/TV Series/Computer Programme, The/Multi-format - TV Series - Computer Programme, The.dat",3232867213,4514
DIRECTORY,Magazines,,,
DIRECTORY,Hyper (AU),,,
FILE,Multi-format - Magazines - Hyper (AU).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Hyper (AU)/Multi-format - Magazines - Hyper (AU).dat,2960905133,18455
DIRECTORY,Guida Video Giochi (IT),,,
FILE,Multi-format - Magazines - Guida Video Giochi (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Guida Video Giochi (IT)/Multi-format - Magazines - Guida Video Giochi (IT).dat,375835823,2780
DIRECTORY,Pixel (GR),,,
FILE,Multi-format - Magazines - Pixel (GR).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Pixel (GR)/Multi-format - Magazines - Pixel (GR).dat,649941709,44047
DIRECTORY,Personal Computing Today,,,
FILE,Multi-format - Magazines - Personal Computing Today.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Personal Computing Today/Multi-format - Magazines - Personal Computing Today.dat,4131467968,1049
DIRECTORY,OS-9 International,,,
FILE,Multi-format - Magazines - OS-9 International.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/OS-9 International/Multi-format - Magazines - OS-9 International.dat,3084815975,4716
DIRECTORY,Video Games Player,,,
FILE,Multi-format - Magazines - Video Games Player.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Video Games Player/Multi-format - Magazines - Video Games Player.dat,4269647869,3337
DIRECTORY,"Games Machine, The",,,
FILE,"Multi-format - Magazines - Games Machine, The.dat","https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Games Machine, The/Multi-format - Magazines - Games Machine, The.dat",3795703876,13933
DIRECTORY,Gamers Republic,,,
FILE,Multi-format - Magazines - Gamers Republic.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Gamers Republic/Multi-format - Magazines - Gamers Republic.dat,2461080143,1335
DIRECTORY,Game Informer (AU),,,
FILE,Multi-format - Magazines - Game Informer (AU).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Game Informer (AU)/Multi-format - Magazines - Game Informer (AU).dat,2542691909,929
DIRECTORY,Leisure Line,,,
FILE,Multi-format - Magazines - Leisure Line.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Leisure Line/Multi-format - Magazines - Leisure Line.dat,1179486899,2438
DIRECTORY,compute II,,,
FILE,Multi-format - Magazines - compute II.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/compute II/Multi-format - Magazines - compute II.dat,1901783722,1669
DIRECTORY,Electronic Fun with Computer & Games,,,
FILE,Multi-format - Magazines - Electronic Fun with Computer & Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Electronic Fun with Computer & Games/Multi-format - Magazines - Electronic Fun with Computer & Games.dat,2466822414,9333
DIRECTORY,MICRO CORNUCOPIA,,,
FILE,Multi-format - Magazines - MICRO CORNUCOPIA.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/MICRO CORNUCOPIA/Multi-format - Magazines - MICRO CORNUCOPIA.dat,301621887,3357
DIRECTORY,Computer + Videogiochi (IT),,,
FILE,Multi-format - Magazines - Computer + Videogiochi (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Computer + Videogiochi (IT)/Multi-format - Magazines - Computer + Videogiochi (IT).dat,2945789473,14918
DIRECTORY,Videogame & Computer World (IT),,,
FILE,Multi-format - Magazines - Videogame & Computer World (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Videogame & Computer World (IT)/Multi-format - Magazines - Videogame & Computer World (IT).dat,3532886943,1790
DIRECTORY,BYTE,,,
FILE,Multi-format - Magazines - BYTE.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/BYTE/Multi-format - Magazines - BYTE.dat,2286541152,31125
DIRECTORY,Electronic Games,,,
FILE,Multi-format - Magazines - Electronic Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Electronic Games/Multi-format - Magazines - Electronic Games.dat,3664793363,14824
DIRECTORY,Bits & Bytes (NZ),,,
FILE,Multi-format - Magazines - Bits & Bytes (NZ).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Bits & Bytes (NZ)/Multi-format - Magazines - Bits & Bytes (NZ).dat,2634563649,15317
DIRECTORY,Ultimate Future Games,,,
FILE,Multi-format - Magazines - Ultimate Future Games.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Ultimate Future Games/Multi-format - Magazines - Ultimate Future Games.dat,4108291445,971
DIRECTORY,C16-MSX (IT),,,
FILE,Multi-format - Magazines - C16-MSX (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/C16-MSX (IT)/Multi-format - Magazines - C16-MSX (IT).dat,3586611917,15581
DIRECTORY,NewTekniques,,,
FILE,Multi-format - Magazines - NewTekniques.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/NewTekniques/Multi-format - Magazines - NewTekniques.dat,2737133296,4639
DIRECTORY,Boardwatch Magazine,,,
FILE,Multi-format - Magazines - Boardwatch Magazine.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Boardwatch Magazine/Multi-format - Magazines - Boardwatch Magazine.dat,1152170949,997
DIRECTORY,Videogaming Illustrated,,,
FILE,Multi-format - Magazines - Videogaming Illustrated.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Videogaming Illustrated/Multi-format - Magazines - Videogaming Illustrated.dat,426733035,5783
DIRECTORY,Orphaned Computer & Game Systems,,,
FILE,Multi-format - Magazines - Orphaned Computer & Game Systems.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Orphaned Computer & Game Systems/Multi-format - Magazines - Orphaned Computer & Game Systems.dat,863793921,5996
DIRECTORY,BLIP,,,
FILE,Multi-format - Magazines - BLIP.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/BLIP/Multi-format - Magazines - BLIP.dat,3991925624,3210
DIRECTORY,Special Program (IT),,,
FILE,Multi-format - Magazines - Special Program (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Special Program (IT)/Multi-format - Magazines - Special Program (IT).dat,3761203366,32315
DIRECTORY,Game Informer (US),,,
FILE,Multi-format - Magazines - Game Informer (US).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Game Informer (US)/Multi-format - Magazines - Game Informer (US).dat,3995543957,13230
DIRECTORY,Video Games & Computer Entertainment,,,
FILE,Multi-format - Magazines - Video Games & Computer Entertainment.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Video Games & Computer Entertainment/Multi-format - Magazines - Video Games & Computer Entertainment.dat,1203534683,991
DIRECTORY,Giochi per il mio Computer (IT),,,
FILE,Multi-format - Magazines - Giochi per il mio Computer (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Giochi per il mio Computer (IT)/Multi-format - Magazines - Giochi per il mio Computer (IT).dat,3338107673,31874
DIRECTORY,Computer Gamer,,,
FILE,Multi-format - Magazines - Computer Gamer.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Computer Gamer/Multi-format - Magazines - Computer Gamer.dat,3433326812,10122
DIRECTORY,Bit (IT),,,
FILE,Multi-format - Magazines - Bit (IT).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Bit (IT)/Multi-format - Magazines - Bit (IT).dat,1982540285,5452
DIRECTORY,Digital Press,,,
FILE,Multi-format - Magazines - Digital Press.dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/basic/TOSEC-PIX/Multi-format/Magazines/Digital Press/Multi-format - Magazines - Digital Press.dat,2541604136,21680
DIRECTORY,COMPUTE!,,,
